"database","schema","relation","column","key","type","description"
"timeball","main_models","stg_databank_fielding","databank_player_id","","varchar",""
"timeball","main_models","stg_databank_fielding","season","","smallint",""
"timeball","main_models","stg_databank_fielding","stint","","smallint",""
"timeball","main_models","stg_databank_fielding","team_id","","varchar",""
"timeball","main_models","stg_databank_fielding","league_id","","varchar",""
"timeball","main_models","stg_databank_fielding","games","","smallint",""
"timeball","main_models","stg_databank_fielding","games_started","","smallint",""
"timeball","main_models","stg_databank_fielding","outs_played","","smallint",""
"timeball","main_models","stg_databank_fielding","putouts","","smallint",""
"timeball","main_models","stg_databank_fielding","assists","","smallint",""
"timeball","main_models","stg_databank_fielding","errors","","smallint",""
"timeball","main_models","stg_databank_fielding","double_plays","","smallint",""
"timeball","main_models","stg_databank_fielding","passed_balls","","smallint",""
"timeball","main_models","stg_databank_fielding","wild_pitches","","smallint",""
"timeball","main_models","stg_databank_fielding","stolen_bases","","smallint",""
"timeball","main_models","stg_databank_fielding","caught_stealing","","smallint",""
"timeball","main_models","stg_databank_fielding","fielding_position","","integer",""
"timeball","main_models","stg_databank_fielding","fielding_position_category","","varchar",""
"timeball","main_models","stg_box_score_triple_plays","game_id","","varchar",""
"timeball","main_models","stg_box_score_triple_plays","defense_side","","varchar",""
"timeball","main_models","stg_box_score_triple_plays","fielders","","varchar",""
"timeball","main_models","stg_box_score_team_fielding_lines","game_id","","varchar",""
"timeball","main_models","stg_box_score_team_fielding_lines","side","","varchar",""
"timeball","main_models","stg_box_score_team_fielding_lines","outs_played","","bigint",""
"timeball","main_models","stg_box_score_team_fielding_lines","putouts","","utinyint",""
"timeball","main_models","stg_box_score_team_fielding_lines","assists","","utinyint",""
"timeball","main_models","stg_box_score_team_fielding_lines","errors","","utinyint",""
"timeball","main_models","stg_box_score_team_fielding_lines","double_plays","","utinyint",""
"timeball","main_models","stg_box_score_team_fielding_lines","triple_plays","","utinyint",""
"timeball","main_models","stg_box_score_team_fielding_lines","passed_balls","","utinyint",""
"timeball","main_models","stg_box_score_stolen_bases","game_id","","varchar",""
"timeball","main_models","stg_box_score_stolen_bases","running_side","","varchar",""
"timeball","main_models","stg_box_score_stolen_bases","runner_id","","varchar",""
"timeball","main_models","stg_box_score_stolen_bases","pitcher_id","","varchar",""
"timeball","main_models","stg_box_score_stolen_bases","catcher_id","","varchar",""
"timeball","main_models","stg_box_score_stolen_bases","inning","","bigint",""
"timeball","main_models","stg_box_score_pinch_running_lines","game_id","","varchar",""
"timeball","main_models","stg_box_score_pinch_running_lines","pinch_runner_id","","varchar",""
"timeball","main_models","stg_box_score_pinch_running_lines","inning","","bigint",""
"timeball","main_models","stg_box_score_pinch_running_lines","side","","varchar",""
"timeball","main_models","stg_box_score_pinch_running_lines","runs","","bigint",""
"timeball","main_models","stg_box_score_pinch_running_lines","stolen_bases","","bigint",""
"timeball","main_models","stg_box_score_pinch_running_lines","caught_stealing","","bigint",""
"timeball","main_models","stg_box_score_line_scores","game_id","","varchar",""
"timeball","main_models","stg_box_score_line_scores","batting_side","","varchar",""
"timeball","main_models","stg_box_score_line_scores","inning","","bigint",""
"timeball","main_models","stg_box_score_line_scores","runs","","bigint",""
"timeball","main_models","stg_box_score_hit_by_pitches","game_id","","varchar",""
"timeball","main_models","stg_box_score_hit_by_pitches","pitching_side","","varchar",""
"timeball","main_models","stg_box_score_hit_by_pitches","pitcher_id","","varchar",""
"timeball","main_models","stg_box_score_hit_by_pitches","batter_id","","varchar",""
"timeball","main_models","stg_box_score_double_plays","game_id","","varchar",""
"timeball","main_models","stg_box_score_double_plays","defense_side","","varchar",""
"timeball","main_models","stg_box_score_double_plays","fielders","","varchar",""
"timeball","main_models","stg_box_score_caught_stealing","game_id","","varchar",""
"timeball","main_models","stg_box_score_caught_stealing","running_side","","varchar",""
"timeball","main_models","stg_box_score_caught_stealing","runner_id","","varchar",""
"timeball","main_models","stg_box_score_caught_stealing","pitcher_id","","varchar",""
"timeball","main_models","stg_box_score_caught_stealing","catcher_id","","varchar",""
"timeball","main_models","stg_box_score_caught_stealing","inning","","bigint",""
"timeball","main_models","stg_bio","player_id","","varchar",""
"timeball","main_models","stg_bio","last_name","","varchar",""
"timeball","main_models","stg_bio","official_name","","varchar",""
"timeball","main_models","stg_bio","first_name","","varchar",""
"timeball","main_models","stg_bio","birth_date","","varchar",""
"timeball","main_models","stg_bio","birth_city","","varchar",""
"timeball","main_models","stg_bio","birth_state","","varchar",""
"timeball","main_models","stg_bio","birth_country","","varchar",""
"timeball","main_models","stg_bio","player_debut_date","","varchar",""
"timeball","main_models","stg_bio","player_last_game_date","","varchar",""
"timeball","main_models","stg_bio","manager_debut_date","","varchar",""
"timeball","main_models","stg_bio","manager_last_game_date","","varchar",""
"timeball","main_models","stg_bio","coach_debut_date","","varchar",""
"timeball","main_models","stg_bio","coach_last_game_date","","varchar",""
"timeball","main_models","stg_bio","umpire_debut_date","","varchar",""
"timeball","main_models","stg_bio","umpire_last_game_date","","varchar",""
"timeball","main_models","stg_bio","death_date","","varchar",""
"timeball","main_models","stg_bio","death_city","","varchar",""
"timeball","main_models","stg_bio","death_state","","varchar",""
"timeball","main_models","stg_bio","death_country","","varchar",""
"timeball","main_models","stg_bio","bats","","varchar",""
"timeball","main_models","stg_bio","throws","","varchar",""
"timeball","main_models","stg_bio","height_inches","","integer",""
"timeball","main_models","stg_bio","weight_pounds","","varchar",""
"timeball","main_models","stg_bio","cemetery_name","","varchar",""
"timeball","main_models","stg_bio","cemetery_city","","varchar",""
"timeball","main_models","stg_bio","cemetery_state","","varchar",""
"timeball","main_models","stg_bio","cemetery_country","","varchar",""
"timeball","main_models","stg_bio","cemetery_note","","varchar",""
"timeball","main_models","stg_bio","birth_name","","varchar",""
"timeball","main_models","stg_bio","name_change_notes","","varchar",""
"timeball","main_models","stg_bio","batting_hand_change_notes","","varchar",""
"timeball","main_models","stg_bio","hall_of_fame_status","","varchar",""
"timeball","main_models","event_count_states","1","","integer",""
"timeball","main_models","stg_box_score_batting_lines","game_id","","varchar",""
"timeball","main_models","stg_box_score_batting_lines","batter_id","","varchar",""
"timeball","main_models","stg_box_score_batting_lines","side","","enum('home', 'away')",""
"timeball","main_models","stg_box_score_batting_lines","lineup_position","","utinyint",""
"timeball","main_models","stg_box_score_batting_lines","nth_player_at_position","","utinyint",""
"timeball","main_models","stg_box_score_batting_lines","at_bats","","utinyint",""
"timeball","main_models","stg_box_score_batting_lines","runs","","utinyint",""
"timeball","main_models","stg_box_score_batting_lines","hits","","utinyint",""
"timeball","main_models","stg_box_score_batting_lines","doubles","","utinyint",""
"timeball","main_models","stg_box_score_batting_lines","triples","","utinyint",""
"timeball","main_models","stg_box_score_batting_lines","home_runs","","utinyint",""
"timeball","main_models","stg_box_score_batting_lines","runs_batted_in","","utinyint",""
"timeball","main_models","stg_box_score_batting_lines","sacrifice_hits","","utinyint",""
"timeball","main_models","stg_box_score_batting_lines","sacrifice_flies","","utinyint",""
"timeball","main_models","stg_box_score_batting_lines","hit_by_pitches","","utinyint",""
"timeball","main_models","stg_box_score_batting_lines","walks","","utinyint",""
"timeball","main_models","stg_box_score_batting_lines","intentional_walks","","utinyint",""
"timeball","main_models","stg_box_score_batting_lines","strikeouts","","utinyint",""
"timeball","main_models","stg_box_score_batting_lines","stolen_bases","","utinyint",""
"timeball","main_models","stg_box_score_batting_lines","caught_stealing","","utinyint",""
"timeball","main_models","stg_box_score_batting_lines","grounded_into_double_plays","","utinyint",""
"timeball","main_models","stg_box_score_batting_lines","reached_on_interferences","","utinyint",""
"timeball","main_models","stg_box_score_batting_lines","singles","","utinyint",""
"timeball","main_models","stg_box_score_batting_lines","total_bases","","utinyint",""
"timeball","main_models","stg_box_score_batting_lines","plate_appearances","","utinyint",""
"timeball","main_models","stg_box_score_batting_lines","on_base_opportunities","","utinyint",""
"timeball","main_models","stg_box_score_batting_lines","on_base_successes","","utinyint",""
"timeball","main_models","stg_box_score_batting_lines","batting_outs","","utinyint",""
"timeball","main_models","stg_box_score_comments","game_id","","varchar",""
"timeball","main_models","stg_box_score_comments","sequence_id","","bigint",""
"timeball","main_models","stg_box_score_comments","comment","","varchar",""
"timeball","main_models","stg_box_score_fielding_lines","game_id","","varchar",""
"timeball","main_models","stg_box_score_fielding_lines","fielder_id","","varchar",""
"timeball","main_models","stg_box_score_fielding_lines","side","","enum('home', 'away')",""
"timeball","main_models","stg_box_score_fielding_lines","fielding_position","","utinyint",""
"timeball","main_models","stg_box_score_fielding_lines","nth_position_played_by_player","","utinyint",""
"timeball","main_models","stg_box_score_fielding_lines","outs_played","","utinyint",""
"timeball","main_models","stg_box_score_fielding_lines","putouts","","utinyint",""
"timeball","main_models","stg_box_score_fielding_lines","assists","","utinyint",""
"timeball","main_models","stg_box_score_fielding_lines","errors","","utinyint",""
"timeball","main_models","stg_box_score_fielding_lines","double_plays","","utinyint",""
"timeball","main_models","stg_box_score_fielding_lines","triple_plays","","utinyint",""
"timeball","main_models","stg_box_score_fielding_lines","passed_balls","","utinyint",""
"timeball","main_models","stg_box_score_home_runs","game_id","","varchar",""
"timeball","main_models","stg_box_score_home_runs","batting_side","","varchar",""
"timeball","main_models","stg_box_score_home_runs","batter_id","","varchar",""
"timeball","main_models","stg_box_score_home_runs","pitcher_id","","varchar",""
"timeball","main_models","stg_box_score_home_runs","inning","","bigint",""
"timeball","main_models","stg_box_score_home_runs","runners_on","","bigint",""
"timeball","main_models","stg_box_score_home_runs","outs","","bigint",""
"timeball","main_models","stg_box_score_pinch_hitting_lines","game_id","","varchar",""
"timeball","main_models","stg_box_score_pinch_hitting_lines","pinch_hitter_id","","varchar",""
"timeball","main_models","stg_box_score_pinch_hitting_lines","inning","","bigint",""
"timeball","main_models","stg_box_score_pinch_hitting_lines","side","","varchar",""
"timeball","main_models","stg_box_score_pinch_hitting_lines","at_bats","","bigint",""
"timeball","main_models","stg_box_score_pinch_hitting_lines","runs","","bigint",""
"timeball","main_models","stg_box_score_pinch_hitting_lines","hits","","bigint",""
"timeball","main_models","stg_box_score_pinch_hitting_lines","doubles","","bigint",""
"timeball","main_models","stg_box_score_pinch_hitting_lines","triples","","bigint",""
"timeball","main_models","stg_box_score_pinch_hitting_lines","home_runs","","bigint",""
"timeball","main_models","stg_box_score_pinch_hitting_lines","rbi","","bigint",""
"timeball","main_models","stg_box_score_pinch_hitting_lines","sacrifice_hits","","bigint",""
"timeball","main_models","stg_box_score_pinch_hitting_lines","sacrifice_flies","","bigint",""
"timeball","main_models","stg_box_score_pinch_hitting_lines","hit_by_pitches","","bigint",""
"timeball","main_models","stg_box_score_pinch_hitting_lines","walks","","bigint",""
"timeball","main_models","stg_box_score_pinch_hitting_lines","intentional_walks","","bigint",""
"timeball","main_models","stg_box_score_pinch_hitting_lines","strikeouts","","bigint",""
"timeball","main_models","stg_box_score_pinch_hitting_lines","stolen_bases","","bigint",""
"timeball","main_models","stg_box_score_pinch_hitting_lines","caught_stealing","","bigint",""
"timeball","main_models","stg_box_score_pinch_hitting_lines","grounded_into_double_plays","","bigint",""
"timeball","main_models","stg_box_score_pinch_hitting_lines","reached_on_interference","","bigint",""
"timeball","main_models","stg_box_score_pitching_lines","game_id","","varchar",""
"timeball","main_models","stg_box_score_pitching_lines","pitcher_id","","varchar",""
"timeball","main_models","stg_box_score_pitching_lines","side","","enum('home', 'away')",""
"timeball","main_models","stg_box_score_pitching_lines","nth_pitcher","","utinyint",""
"timeball","main_models","stg_box_score_pitching_lines","outs_recorded","","utinyint",""
"timeball","main_models","stg_box_score_pitching_lines","no_out_batters","","utinyint",""
"timeball","main_models","stg_box_score_pitching_lines","batters_faced","","utinyint",""
"timeball","main_models","stg_box_score_pitching_lines","hits","","utinyint",""
"timeball","main_models","stg_box_score_pitching_lines","doubles","","utinyint",""
"timeball","main_models","stg_box_score_pitching_lines","triples","","utinyint",""
"timeball","main_models","stg_box_score_pitching_lines","home_runs","","utinyint",""
"timeball","main_models","stg_box_score_pitching_lines","runs","","utinyint",""
"timeball","main_models","stg_box_score_pitching_lines","earned_runs","","utinyint",""
"timeball","main_models","stg_box_score_pitching_lines","walks","","utinyint",""
"timeball","main_models","stg_box_score_pitching_lines","intentional_walks","","utinyint",""
"timeball","main_models","stg_box_score_pitching_lines","strikeouts","","utinyint",""
"timeball","main_models","stg_box_score_pitching_lines","hit_by_pitches","","utinyint",""
"timeball","main_models","stg_box_score_pitching_lines","wild_pitches","","utinyint",""
"timeball","main_models","stg_box_score_pitching_lines","balks","","utinyint",""
"timeball","main_models","stg_box_score_pitching_lines","sacrifice_hits","","utinyint",""
"timeball","main_models","stg_box_score_pitching_lines","sacrifice_flies","","utinyint",""
"timeball","main_models","stg_box_score_pitching_lines","singles","","utinyint",""
"timeball","main_models","stg_box_score_pitching_lines","total_bases","","integer",""
"timeball","main_models","stg_box_score_pitching_lines","on_base_opportunities","","integer",""
"timeball","main_models","stg_box_score_pitching_lines","on_base_successes","","integer",""
"timeball","main_models","stg_box_score_pitching_lines","games_started","","integer",""
"timeball","main_models","stg_box_score_pitching_lines","games_relieved","","integer",""
"timeball","main_models","stg_box_score_pitching_lines","games_finished","","integer",""
"timeball","main_models","stg_box_score_team_batting_lines","game_id","","varchar",""
"timeball","main_models","stg_box_score_team_batting_lines","side","","varchar",""
"timeball","main_models","stg_box_score_team_batting_lines","at_bats","","bigint",""
"timeball","main_models","stg_box_score_team_batting_lines","runs","","bigint",""
"timeball","main_models","stg_box_score_team_batting_lines","hits","","bigint",""
"timeball","main_models","stg_box_score_team_batting_lines","doubles","","bigint",""
"timeball","main_models","stg_box_score_team_batting_lines","triples","","bigint",""
"timeball","main_models","stg_box_score_team_batting_lines","home_runs","","bigint",""
"timeball","main_models","stg_box_score_team_batting_lines","rbi","","bigint",""
"timeball","main_models","stg_box_score_team_batting_lines","sacrifice_hits","","bigint",""
"timeball","main_models","stg_box_score_team_batting_lines","sacrifice_flies","","bigint",""
"timeball","main_models","stg_box_score_team_batting_lines","hit_by_pitches","","bigint",""
"timeball","main_models","stg_box_score_team_batting_lines","walks","","bigint",""
"timeball","main_models","stg_box_score_team_batting_lines","intentional_walks","","bigint",""
"timeball","main_models","stg_box_score_team_batting_lines","strikeouts","","integer",""
"timeball","main_models","stg_box_score_team_batting_lines","stolen_bases","","bigint",""
"timeball","main_models","stg_box_score_team_batting_lines","caught_stealing","","bigint",""
"timeball","main_models","stg_box_score_team_batting_lines","grounded_into_double_plays","","bigint",""
"timeball","main_models","stg_box_score_team_batting_lines","reached_on_interference","","bigint",""
"timeball","main_models","stg_box_score_team_miscellaneous_lines","game_id","","varchar",""
"timeball","main_models","stg_box_score_team_miscellaneous_lines","side","","varchar",""
"timeball","main_models","stg_box_score_team_miscellaneous_lines","left_on_base","","bigint",""
"timeball","main_models","stg_box_score_team_miscellaneous_lines","team_earned_runs","","bigint",""
"timeball","main_models","stg_box_score_team_miscellaneous_lines","double_plays_turned","","bigint",""
"timeball","main_models","stg_box_score_team_miscellaneous_lines","triple_plays_turned","","bigint",""
"timeball","main_models","stg_databank_batting","databank_player_id","","varchar",""
"timeball","main_models","stg_databank_batting","season","","smallint",""
"timeball","main_models","stg_databank_batting","stint","","smallint",""
"timeball","main_models","stg_databank_batting","team_id","","varchar",""
"timeball","main_models","stg_databank_batting","league_id","","varchar",""
"timeball","main_models","stg_databank_batting","games","","usmallint",""
"timeball","main_models","stg_databank_batting","at_bats","","usmallint",""
"timeball","main_models","stg_databank_batting","runs","","usmallint",""
"timeball","main_models","stg_databank_batting","hits","","usmallint",""
"timeball","main_models","stg_databank_batting","doubles","","usmallint",""
"timeball","main_models","stg_databank_batting","triples","","usmallint",""
"timeball","main_models","stg_databank_batting","home_runs","","usmallint",""
"timeball","main_models","stg_databank_batting","runs_batted_in","","usmallint",""
"timeball","main_models","stg_databank_batting","stolen_bases","","usmallint",""
"timeball","main_models","stg_databank_batting","caught_stealing","","usmallint",""
"timeball","main_models","stg_databank_batting","walks","","usmallint",""
"timeball","main_models","stg_databank_batting","strikeouts","","usmallint",""
"timeball","main_models","stg_databank_batting","intentional_walks","","usmallint",""
"timeball","main_models","stg_databank_batting","hit_by_pitches","","usmallint",""
"timeball","main_models","stg_databank_batting","sacrifice_hits","","usmallint",""
"timeball","main_models","stg_databank_batting","sacrifice_flies","","usmallint",""
"timeball","main_models","stg_databank_batting","grounded_into_double_plays","","usmallint",""
"timeball","main_models","stg_databank_batting","singles","","usmallint",""
"timeball","main_models","stg_databank_batting","total_bases","","integer",""
"timeball","main_models","stg_databank_batting","plate_appearances","","integer",""
"timeball","main_models","stg_databank_batting","on_base_opportunities","","integer",""
"timeball","main_models","stg_databank_batting","on_base_successes","","integer",""
"timeball","main_models","stg_databank_fielding_of","databank_player_id","","varchar",""
"timeball","main_models","stg_databank_fielding_of","season","","smallint",""
"timeball","main_models","stg_databank_fielding_of","stint","","smallint",""
"timeball","main_models","stg_databank_fielding_of","games_left_field","","smallint",""
"timeball","main_models","stg_databank_fielding_of","games_center_field","","smallint",""
"timeball","main_models","stg_databank_fielding_of","games_right_field","","smallint",""
"timeball","main_models","stg_event_audit","game_id","","varchar",""
"timeball","main_models","stg_event_audit","event_id","","utinyint",""
"timeball","main_models","stg_event_audit","filename","","varchar",""
"timeball","main_models","stg_event_audit","line_number","","uinteger",""
"timeball","main_models","stg_event_audit","event_key","","uinteger",""
"timeball","main_models","stg_event_audit","raw_play","","varchar",""
"timeball","main_models","stg_event_comments","event_key","","uinteger",""
"timeball","main_models","stg_event_comments","comment","","varchar",""
"timeball","main_models","stg_event_flags","event_key","","uinteger",""
"timeball","main_models","stg_event_flags","sequence_id","","utinyint",""
"timeball","main_models","stg_event_flags","flag","","varchar",""
"timeball","main_models","stg_events","game_id","","varchar",""
"timeball","main_models","stg_events","event_id","","utinyint",""
"timeball","main_models","stg_events","event_key","","uinteger",""
"timeball","main_models","stg_events","batting_side","","enum('home', 'away')",""
"timeball","main_models","stg_events","inning","","utinyint",""
"timeball","main_models","stg_events","frame","","enum('top', 'bottom')",""
"timeball","main_models","stg_events","batter_lineup_position","","utinyint",""
"timeball","main_models","stg_events","batter_id","","varchar",""
"timeball","main_models","stg_events","pitcher_id","","varchar",""
"timeball","main_models","stg_events","batting_team_id","","enum('cha', 'ptc', 'cv9', 'cda', 'ph1', 'mem', 'nw2', 'slf', 'phg', 'asd', 'sno', 'ptf', 'sln', 'kcm', 'chm', 'cag', 'hom', 'ccb', 'cg1', 'day', 'asg', 'ml2', 'ws5', 'cl2', 'br3', 'nyn', 'wsu', 'sl1', 'pro', 'bl5', 'chu', 'bl3', 'mon', 'bsp', 'ph4', 'cnu', 'tl1', 'cl6', 'in6', 'nws', 'scu', 'bsn', 'dt1', 'sla', 'in9', 'bl1', 'blg', 'bis', 'bos', 'aso', 'in8', 'brs', 'cia', 'sta', 'prk', 'sdo', 'lan', 'nas', 'ssa', 'dtn', 'flo', 'sl5', 'kc2', 'slu', 'min', 'har', 'ml3', 'nh1', 'bfp', 'php', 'sr1', 'akr', 'cup', 'cv1', 'has', 'lcb', 'ph6', 'prc', 'slg', 'bir', 'spz', 'pit', 'asp', 'shr', 'jax', 'br1', 'mln', 'kc1', 'vma', 'asf', 'mla', 'ws1', 'atl', 'acy', 'nls', 'weg', 'asc', 'keo', 'ny4', 'sfn', 'blu', 'ny3', 'sea', 'bs2', 'cn3', 'cl5', 'spu', 'tln', 'cv4', 'cv8', 'di1', 'jac', 'mtg', 'bro', 'ch2', 'nnl', 'brf', 'cl1', 'in4', 'twa', 'hws', 'chf', 'ind', 'asw', 'ny5', 'glk', 'bal', 'bxg', 'ls1', 'pt1', 'ws7', 'cl3', 'ws2', 'sdn', 'col', 'clp', 'oak', 'ana', 'cv5', 'ptk', 'bls', 'prg', 'bkb', 'fw1', 'chn', 'bcg', 'ags', 'bla', 'als', 'cv6', 'nal', 'ci2', 'buf', 'cnn', 'ast', 'ws3', 'cue', 'bs1', 'kcf', 'dt2', 'trn', 'chp', 'was', 'ls3', 'phu', 'bl2', 'tor', 'phn', 'tba', 'sl3', 'br4', 'rc2', 'wor', 'brp', 'wbs', 'wse', 'cb2', 'cv2', 'mnr', 'phe', 'ws4', 'ny2', 'wsw', 'nns', 'rc1', 'hou', 'ssn', 'nsh', 'ph5', 'ph2', 'nya', 'hae', 'nbg', 'wps', 'asb', 'cal', 'ptp', 'in3', 'wsn', 'tex', 'nyp', 'bfn', 'ric', 'cuh', 'cvs', 'dtw', 'in7', 'phi', 'ny6', 'cin', 'atn', 'new', 'tro', 'ccr', 'cvb', 'mid', 'cb1', 'phb', 'ny1', 'nyl', 'alm', 'pir', 'br2', 'hr1', 'ml4', 'brg', 'shv', 'laa', 'asl', 'vda', 'eli', 'alt', 'kca', 'sl4', 'ws6', 'mia', 'cl4', 'wil', 'ari', 'cn2', 'ls2', 'kcn', 'ws9', 'in1', 'mil', 'tlc', 'wle', 'brn', 'cv7', 'nw1', 'pha', 'cuw', 'ecg', 'hsl', 'blf', 'cle', 'ch1', 'hil', 'ase', 'kcr', 'det', 'mls', 'cux', 'clg', 'sas', 'klk', 'pgh', 'whk', 'ls4', 'ph3', 'sl2', 'cn1', 'bsu', 'kcu', 'ws8', 'bln', 'mlu', 'sr2', 'se1', 'cn4', 'tl2', 'bl4', 'in2', 'vma ', 'ci1', 'cv3', 'hoe', 'in5', 'lrs', 'nww')",""
"timeball","main_models","stg_events","fielding_team_id","","enum('cha', 'ptc', 'cv9', 'cda', 'ph1', 'mem', 'nw2', 'slf', 'phg', 'asd', 'sno', 'ptf', 'sln', 'kcm', 'chm', 'cag', 'hom', 'ccb', 'cg1', 'day', 'asg', 'ml2', 'ws5', 'cl2', 'br3', 'nyn', 'wsu', 'sl1', 'pro', 'bl5', 'chu', 'bl3', 'mon', 'bsp', 'ph4', 'cnu', 'tl1', 'cl6', 'in6', 'nws', 'scu', 'bsn', 'dt1', 'sla', 'in9', 'bl1', 'blg', 'bis', 'bos', 'aso', 'in8', 'brs', 'cia', 'sta', 'prk', 'sdo', 'lan', 'nas', 'ssa', 'dtn', 'flo', 'sl5', 'kc2', 'slu', 'min', 'har', 'ml3', 'nh1', 'bfp', 'php', 'sr1', 'akr', 'cup', 'cv1', 'has', 'lcb', 'ph6', 'prc', 'slg', 'bir', 'spz', 'pit', 'asp', 'shr', 'jax', 'br1', 'mln', 'kc1', 'vma', 'asf', 'mla', 'ws1', 'atl', 'acy', 'nls', 'weg', 'asc', 'keo', 'ny4', 'sfn', 'blu', 'ny3', 'sea', 'bs2', 'cn3', 'cl5', 'spu', 'tln', 'cv4', 'cv8', 'di1', 'jac', 'mtg', 'bro', 'ch2', 'nnl', 'brf', 'cl1', 'in4', 'twa', 'hws', 'chf', 'ind', 'asw', 'ny5', 'glk', 'bal', 'bxg', 'ls1', 'pt1', 'ws7', 'cl3', 'ws2', 'sdn', 'col', 'clp', 'oak', 'ana', 'cv5', 'ptk', 'bls', 'prg', 'bkb', 'fw1', 'chn', 'bcg', 'ags', 'bla', 'als', 'cv6', 'nal', 'ci2', 'buf', 'cnn', 'ast', 'ws3', 'cue', 'bs1', 'kcf', 'dt2', 'trn', 'chp', 'was', 'ls3', 'phu', 'bl2', 'tor', 'phn', 'tba', 'sl3', 'br4', 'rc2', 'wor', 'brp', 'wbs', 'wse', 'cb2', 'cv2', 'mnr', 'phe', 'ws4', 'ny2', 'wsw', 'nns', 'rc1', 'hou', 'ssn', 'nsh', 'ph5', 'ph2', 'nya', 'hae', 'nbg', 'wps', 'asb', 'cal', 'ptp', 'in3', 'wsn', 'tex', 'nyp', 'bfn', 'ric', 'cuh', 'cvs', 'dtw', 'in7', 'phi', 'ny6', 'cin', 'atn', 'new', 'tro', 'ccr', 'cvb', 'mid', 'cb1', 'phb', 'ny1', 'nyl', 'alm', 'pir', 'br2', 'hr1', 'ml4', 'brg', 'shv', 'laa', 'asl', 'vda', 'eli', 'alt', 'kca', 'sl4', 'ws6', 'mia', 'cl4', 'wil', 'ari', 'cn2', 'ls2', 'kcn', 'ws9', 'in1', 'mil', 'tlc', 'wle', 'brn', 'cv7', 'nw1', 'pha', 'cuw', 'ecg', 'hsl', 'blf', 'cle', 'ch1', 'hil', 'ase', 'kcr', 'det', 'mls', 'cux', 'clg', 'sas', 'klk', 'pgh', 'whk', 'ls4', 'ph3', 'sl2', 'cn1', 'bsu', 'kcu', 'ws8', 'bln', 'mlu', 'sr2', 'se1', 'cn4', 'tl2', 'bl4', 'in2', 'vma ', 'ci1', 'cv3', 'hoe', 'in5', 'lrs', 'nww')",""
"timeball","main_models","stg_events","outs","","utinyint",""
"timeball","main_models","stg_events","count_balls","","utinyint",""
"timeball","main_models","stg_events","count_strikes","","utinyint",""
"timeball","main_models","stg_events","base_state","","utinyint",""
"timeball","main_models","stg_events","specified_batter_hand","","enum('l', 'r', 'b', '?', 'left', 'right')",""
"timeball","main_models","stg_events","specified_pitcher_hand","","enum('l', 'r', 'b', '?', 'left', 'right')",""
"timeball","main_models","stg_events","strikeout_responsible_batter_id","","varchar",""
"timeball","main_models","stg_events","walk_responsible_pitcher_id","","varchar",""
"timeball","main_models","stg_events","plate_appearance_result","","enum('double', 'fielderschoice', 'groundruledouble', 'hitbypitch', 'homerun', 'inplayout', 'insidetheparkhomerun', 'intentionalwalk', 'interference', 'reachedonerror', 'sacrificefly', 'sacrificehit', 'single', 'strikeout', 'triple', 'walk')",""
"timeball","main_models","stg_events","batted_trajectory","","enum('fly', 'foulbunt', 'groundball', 'groundballbunt', 'linedrive', 'linedrivebunt', 'popfly', 'popupbunt', 'unknown', 'unspecifiedbunt')",""
"timeball","main_models","stg_events","batted_to_fielder","","utinyint",""
"timeball","main_models","stg_events","batted_location_general","","enum('catcher', 'catcherfirst', 'catcherthird', 'center', 'first', 'firstsecond', 'left', 'leftcenter', 'pitcher', 'pitcherfirst', 'pitcherthird', 'right', 'rightcenter', 'second', 'secondshortstop', 'shortstop', 'third', 'thirdshortstop', 'unknown')",""
"timeball","main_models","stg_events","batted_location_depth","","enum('deep', 'default', 'extradeep', 'shallow', 'unknown')",""
"timeball","main_models","stg_events","batted_location_angle","","enum('default', 'foul', 'foulline', 'left', 'middle', 'right', 'unknown')",""
"timeball","main_models","stg_events","batted_contact_strength","","varchar",""
"timeball","main_models","stg_events","outs_on_play","","utinyint",""
"timeball","main_models","stg_events","runs_on_play","","utinyint",""
"timeball","main_models","stg_events","runs_batted_in","","utinyint",""
"timeball","main_models","stg_events","team_unearned_runs","","utinyint",""
"timeball","main_models","stg_events","no_play_flag","","boolean",""
"timeball","main_models","stg_events","date","","date",""
"timeball","main_models","stg_events","season","","smallint",""
"timeball","main_models","stg_events","runners_count","","tinyint",""
"timeball","main_models","stg_game_fielding_appearances","game_id","","varchar",""
"timeball","main_models","stg_game_fielding_appearances","player_id","","varchar",""
"timeball","main_models","stg_game_fielding_appearances","side","","enum('home', 'away')",""
"timeball","main_models","stg_game_fielding_appearances","fielding_position","","utinyint",""
"timeball","main_models","stg_game_fielding_appearances","start_event_id","","utinyint",""
"timeball","main_models","stg_game_fielding_appearances","end_event_id","","utinyint",""
"timeball","main_models","stg_gamelog","season","","smallint",""
"timeball","main_models","stg_gamelog","date","","date",""
"timeball","main_models","stg_gamelog","doubleheader_status","","enum('doubleheadergame1', 'doubleheadergame2', 'doubleheadergame3', 'singlegame')",""
"timeball","main_models","stg_gamelog","game_id","","varchar",""
