"database","schema","relation","column","key","type","description"
"bc","main_models","metrics_player_season_league_offense","pitches_blocked_by_catcher","","integer",""
"bc","main_models","metrics_player_season_league_offense","pitches_with_runners_going","","integer",""
"bc","main_models","metrics_player_season_league_offense","passed_balls","","integer",""
"bc","main_models","metrics_player_season_league_offense","wild_pitches","","integer",""
"bc","main_models","metrics_player_season_league_offense","balks","","integer",""
"bc","main_models","metrics_player_season_league_offense","left_on_base","","integer",""
"bc","main_models","metrics_player_season_league_offense","left_on_base_with_two_outs","","integer",""
"bc","main_models","metrics_player_season_league_offense","stolen_bases_second","","integer",""
"bc","main_models","metrics_player_season_league_offense","stolen_bases_third","","integer",""
"bc","main_models","metrics_player_season_league_offense","stolen_bases_home","","integer",""
"bc","main_models","metrics_player_season_league_offense","caught_stealing_second","","integer",""
"bc","main_models","metrics_player_season_league_offense","caught_stealing_third","","integer",""
"bc","main_models","metrics_player_season_league_offense","caught_stealing_home","","integer",""
"bc","main_models","metrics_player_season_league_offense","stolen_base_opportunities","","integer",""
"bc","main_models","metrics_player_season_league_offense","stolen_base_opportunities_second","","integer",""
"bc","main_models","metrics_player_season_league_offense","stolen_base_opportunities_third","","integer",""
"bc","main_models","metrics_player_season_league_offense","stolen_base_opportunities_home","","integer",""
"bc","main_models","metrics_player_season_league_offense","picked_off_first","","integer",""
"bc","main_models","metrics_player_season_league_offense","picked_off_second","","integer",""
"bc","main_models","metrics_player_season_league_offense","picked_off_third","","integer",""
"bc","main_models","metrics_player_season_league_offense","times_force_on_runner","","integer",""
"bc","main_models","metrics_player_season_league_offense","times_lead_runner","","integer",""
"bc","main_models","metrics_player_season_league_offense","times_next_base_empty","","integer",""
"bc","main_models","metrics_player_season_league_offense","extra_base_chances","","integer",""
"bc","main_models","metrics_player_season_league_offense","extra_bases_taken","","integer",""
"bc","main_models","metrics_player_season_league_offense","batting_average","","double",""
"bc","main_models","metrics_player_season_league_offense","on_base_percentage","","double",""
"bc","main_models","metrics_player_season_league_offense","slugging_percentage","","double",""
"bc","main_models","metrics_player_season_league_offense","on_base_plus_slugging","","double",""
"bc","main_models","metrics_player_season_league_offense","isolated_power","","double",""
"bc","main_models","metrics_player_season_league_offense","secondary_average","","double",""
"bc","main_models","metrics_player_season_league_offense","batting_average_on_balls_in_play","","double",""
"bc","main_models","metrics_player_season_league_offense","home_run_rate","","double",""
"bc","main_models","metrics_player_season_league_offense","walk_rate","","double",""
"bc","main_models","metrics_player_season_league_offense","strikeout_rate","","double",""
"bc","main_models","metrics_player_season_league_offense","stolen_base_percentage","","double",""
"bc","main_models","metrics_player_season_league_offense","event_coverage_rate","","double",""
"bc","main_models","metrics_player_season_league_offense","known_trajectory_rate_outs","","double",""
"bc","main_models","metrics_player_season_league_offense","known_trajectory_rate_hits","","double",""
"bc","main_models","metrics_player_season_league_offense","known_trajectory_rate","","double",""
"bc","main_models","metrics_player_season_league_offense","known_trajectory_broad_rate_outs","","double",""
"bc","main_models","metrics_player_season_league_offense","known_trajectory_broad_rate_hits","","double",""
"bc","main_models","metrics_player_season_league_offense","known_trajectory_broad_rate","","double",""
"bc","main_models","metrics_player_season_league_offense","known_trajectory_out_hit_ratio","","double",""
"bc","main_models","metrics_player_season_league_offense","known_trajectory_broad_out_hit_ratio","","double",""
"bc","main_models","metrics_player_season_league_offense","air_ball_rate_outs","","double",""
"bc","main_models","metrics_player_season_league_offense","ground_ball_rate_outs","","double",""
"bc","main_models","metrics_player_season_league_offense","ground_air_out_ratio","","double",""
"bc","main_models","metrics_player_season_league_offense","air_ball_hit_rate","","double",""
"bc","main_models","metrics_player_season_league_offense","ground_ball_hit_rate","","double",""
"bc","main_models","metrics_player_season_league_offense","ground_air_hit_ratio","","double",""
"bc","main_models","metrics_player_season_league_offense","fly_ball_rate","","double",""
"bc","main_models","metrics_player_season_league_offense","line_drive_rate","","double",""
"bc","main_models","metrics_player_season_league_offense","pop_up_rate","","double",""
"bc","main_models","metrics_player_season_league_offense","ground_ball_rate","","double",""
"bc","main_models","metrics_player_season_league_offense","coverage_weighted_air_ball_batting_average","","double",""
"bc","main_models","metrics_player_season_league_offense","coverage_weighted_ground_ball_batting_average","","double",""
"bc","main_models","metrics_player_season_league_offense","coverage_weighted_fly_ball_batting_average","","double",""
"bc","main_models","metrics_player_season_league_offense","coverage_weighted_line_drive_batting_average","","double",""
"bc","main_models","metrics_player_season_league_offense","coverage_weighted_pop_up_batting_average","","double",""
"bc","main_models","metrics_player_season_league_offense","known_angle_rate_outs","","double",""
"bc","main_models","metrics_player_season_league_offense","known_angle_rate_hits","","double",""
"bc","main_models","metrics_player_season_league_offense","known_angle_rate","","double",""
"bc","main_models","metrics_player_season_league_offense","known_angle_out_hit_ratio","","double",""
"bc","main_models","metrics_player_season_league_offense","angle_left_rate_outs","","double",""
"bc","main_models","metrics_player_season_league_offense","angle_left_rate_hits","","double",""
"bc","main_models","metrics_player_season_league_offense","angle_left_rate","","double",""
"bc","main_models","metrics_player_season_league_offense","coverage_weighted_angle_left_batting_average","","double",""
"bc","main_models","metrics_player_season_league_offense","angle_right_rate_outs","","double",""
"bc","main_models","metrics_player_season_league_offense","angle_right_rate_hits","","double",""
"bc","main_models","metrics_player_season_league_offense","angle_right_rate","","double",""
"bc","main_models","metrics_player_season_league_offense","coverage_weighted_angle_right_batting_average","","double",""
"bc","main_models","metrics_player_season_league_offense","angle_middle_rate_outs","","double",""
"bc","main_models","metrics_player_season_league_offense","angle_middle_rate_hits","","double",""
"bc","main_models","metrics_player_season_league_offense","angle_middle_rate","","double",""
"bc","main_models","metrics_player_season_league_offense","coverage_weighted_angle_middle_batting_average","","double",""
"bc","main_models","metrics_player_season_league_offense","pulled_rate_outs","","double",""
"bc","main_models","metrics_player_season_league_offense","pulled_rate_hits","","double",""
"bc","main_models","metrics_player_season_league_offense","pulled_rate","","double",""
"bc","main_models","metrics_player_season_league_offense","coverage_weighted_pulled_batting_average","","double",""
"bc","main_models","metrics_player_season_league_offense","opposite_field_rate_outs","","double",""
"bc","main_models","metrics_player_season_league_offense","opposite_field_rate_hits","","double",""
"bc","main_models","metrics_player_season_league_offense","opposite_field_rate","","double",""
"bc","main_models","metrics_player_season_league_offense","coverage_weighted_opposite_field_batting_average","","double",""
"bc","main_models","metrics_player_season_league_offense","stolen_base_attempt_rate_second","","double",""
"bc","main_models","metrics_player_season_league_offense","stolen_base_attempt_rate_third","","double",""
"bc","main_models","metrics_player_season_league_offense","stolen_base_attempt_rate_home","","double",""
"bc","main_models","metrics_player_season_league_offense","unforced_out_rate","","double",""
"bc","main_models","metrics_player_season_league_offense","pitch_strike_rate","","double",""
"bc","main_models","metrics_player_season_league_offense","pitch_contact_rate","","double",""
"bc","main_models","metrics_player_season_league_offense","pitch_swing_rate","","double",""
"bc","main_models","metrics_player_season_league_offense","pitch_ball_rate","","double",""
"bc","main_models","metrics_player_season_league_offense","pitch_swing_and_miss_rate","","double",""
"bc","main_models","metrics_player_season_league_offense","pitch_foul_rate","","double",""
"bc","main_models","metrics_player_season_league_offense","pitched_called_strike_rate","","double",""
"bc","main_models","metrics_player_season_league_offense","pitch_data_coverage_rate","","double",""
"bc","main_models","metrics_player_career_pitching","player_id","","varchar",""
"bc","main_models","metrics_player_career_pitching","batters_faced","","integer",""
"bc","main_models","metrics_player_career_pitching","outs_recorded","","integer",""
"bc","main_models","metrics_player_career_pitching","inherited_runners_scored","","integer",""
"bc","main_models","metrics_player_career_pitching","bequeathed_runners_scored","","integer",""
"bc","main_models","metrics_player_career_pitching","team_unearned_runs","","integer",""
"bc","main_models","metrics_player_career_pitching","at_bats","","integer",""
"bc","main_models","metrics_player_career_pitching","hits","","integer",""
"bc","main_models","metrics_player_career_pitching","singles","","integer",""
"bc","main_models","metrics_player_career_pitching","doubles","","integer",""
"bc","main_models","metrics_player_career_pitching","triples","","integer",""
"bc","main_models","metrics_player_career_pitching","home_runs","","integer",""
"bc","main_models","metrics_player_career_pitching","total_bases","","integer",""
"bc","main_models","metrics_player_career_pitching","strikeouts","","integer",""
"bc","main_models","metrics_player_career_pitching","walks","","integer",""
"bc","main_models","metrics_player_career_pitching","intentional_walks","","integer",""
"bc","main_models","metrics_player_career_pitching","hit_by_pitches","","integer",""
"bc","main_models","metrics_player_career_pitching","sacrifice_hits","","integer",""
"bc","main_models","metrics_player_career_pitching","sacrifice_flies","","integer",""
"bc","main_models","metrics_player_career_pitching","reached_on_errors","","integer",""
"bc","main_models","metrics_player_career_pitching","reached_on_interferences","","integer",""
"bc","main_models","metrics_player_career_pitching","inside_the_park_home_runs","","integer",""
"bc","main_models","metrics_player_career_pitching","ground_rule_doubles","","integer",""
"bc","main_models","metrics_player_career_pitching","infield_hits","","integer",""
"bc","main_models","metrics_player_career_pitching","on_base_opportunities","","integer",""
"bc","main_models","metrics_player_career_pitching","on_base_successes","","integer",""
"bc","main_models","metrics_player_career_pitching","grounded_into_double_plays","","integer",""
"bc","main_models","metrics_player_career_pitching","double_plays","","integer",""
"bc","main_models","metrics_player_career_pitching","triple_plays","","integer",""
"bc","main_models","metrics_player_career_pitching","batting_outs","","integer",""
"bc","main_models","metrics_player_career_pitching","balls_in_play","","integer",""
"bc","main_models","metrics_player_career_pitching","balls_batted","","integer",""
"bc","main_models","metrics_player_career_pitching","trajectory_fly_ball","","integer",""
"bc","main_models","metrics_player_career_pitching","trajectory_ground_ball","","integer",""
"bc","main_models","metrics_player_career_pitching","trajectory_line_drive","","integer",""
"bc","main_models","metrics_player_career_pitching","trajectory_pop_up","","integer",""
"bc","main_models","metrics_player_career_pitching","trajectory_unknown","","integer",""
"bc","main_models","metrics_player_career_pitching","trajectory_known","","integer",""
"bc","main_models","metrics_player_career_pitching","trajectory_broad_air_ball","","integer",""
"bc","main_models","metrics_player_career_pitching","trajectory_broad_ground_ball","","integer",""
"bc","main_models","metrics_player_career_pitching","trajectory_broad_unknown","","integer",""
"bc","main_models","metrics_player_career_pitching","trajectory_broad_known","","integer",""
"bc","main_models","metrics_player_career_pitching","bunts","","integer",""
"bc","main_models","metrics_player_career_pitching","batted_distance_plate","","integer",""
"bc","main_models","metrics_player_career_pitching","batted_distance_infield","","integer",""
"bc","main_models","metrics_player_career_pitching","batted_distance_outfield","","integer",""
"bc","main_models","metrics_player_career_pitching","batted_distance_unknown","","integer",""
"bc","main_models","metrics_player_career_pitching","batted_distance_known","","integer",""
"bc","main_models","metrics_player_career_pitching","fielded_by_battery","","integer",""
"bc","main_models","metrics_player_career_pitching","fielded_by_infielder","","integer",""
"bc","main_models","metrics_player_career_pitching","fielded_by_outfielder","","integer",""
"bc","main_models","metrics_player_career_pitching","fielded_by_known","","integer",""
"bc","main_models","metrics_player_career_pitching","fielded_by_unknown","","integer",""
"bc","main_models","metrics_player_career_pitching","batted_angle_left","","integer",""
"bc","main_models","metrics_player_career_pitching","batted_angle_right","","integer",""
"bc","main_models","metrics_player_career_pitching","batted_angle_middle","","integer",""
"bc","main_models","metrics_player_career_pitching","batted_angle_unknown","","integer",""
"bc","main_models","metrics_player_career_pitching","batted_angle_known","","integer",""
"bc","main_models","metrics_player_career_pitching","batted_location_plate","","integer",""
"bc","main_models","metrics_player_career_pitching","batted_location_right_infield","","integer",""
"bc","main_models","metrics_player_career_pitching","batted_location_middle_infield","","integer",""
"bc","main_models","metrics_player_career_pitching","batted_location_left_infield","","integer",""
"bc","main_models","metrics_player_career_pitching","batted_location_left_field","","integer",""
"bc","main_models","metrics_player_career_pitching","batted_location_center_field","","integer",""
"bc","main_models","metrics_player_career_pitching","batted_location_right_field","","integer",""
"bc","main_models","metrics_player_career_pitching","batted_location_unknown","","integer",""
"bc","main_models","metrics_player_career_pitching","batted_location_known","","integer",""
"bc","main_models","metrics_player_career_pitching","batted_balls_pulled","","integer",""
"bc","main_models","metrics_player_career_pitching","batted_balls_opposite_field","","integer",""
"bc","main_models","metrics_player_career_pitching","runs","","integer",""
"bc","main_models","metrics_player_career_pitching","times_reached_base","","integer",""
"bc","main_models","metrics_player_career_pitching","stolen_bases","","integer",""
"bc","main_models","metrics_player_career_pitching","caught_stealing","","integer",""
"bc","main_models","metrics_player_career_pitching","picked_off","","integer",""
"bc","main_models","metrics_player_career_pitching","picked_off_caught_stealing","","integer",""
"bc","main_models","metrics_player_career_pitching","outs_on_basepaths","","integer",""
"bc","main_models","metrics_player_career_pitching","unforced_outs_on_basepaths","","integer",""
"bc","main_models","metrics_player_career_pitching","outs_avoided_on_errors","","integer",""
"bc","main_models","metrics_player_career_pitching","advances_on_wild_pitches","","integer",""
"bc","main_models","metrics_player_career_pitching","advances_on_passed_balls","","integer",""
"bc","main_models","metrics_player_career_pitching","advances_on_balks","","integer",""
"bc","main_models","metrics_player_career_pitching","advances_on_unspecified_plays","","integer",""
"bc","main_models","metrics_player_career_pitching","advances_on_defensive_indifference","","integer",""
"bc","main_models","metrics_player_career_pitching","advances_on_errors","","integer",""
"bc","main_models","metrics_player_career_pitching","extra_base_advance_attempts","","integer",""
"bc","main_models","metrics_player_career_pitching","bases_advanced","","integer",""
"bc","main_models","metrics_player_career_pitching","bases_advanced_on_balls_in_play","","integer",""
"bc","main_models","metrics_player_career_pitching","surplus_bases_advanced_on_balls_in_play","","integer",""
"bc","main_models","metrics_player_career_pitching","outs_on_extra_base_advance_attempts","","integer",""
"bc","main_models","metrics_player_career_pitching","pitches","","integer",""
"bc","main_models","metrics_player_career_pitching","swings","","integer",""
"bc","main_models","metrics_player_career_pitching","swings_with_contact","","integer",""
"bc","main_models","metrics_player_career_pitching","strikes","","integer",""
"bc","main_models","metrics_player_career_pitching","strikes_called","","integer",""
"bc","main_models","metrics_player_career_pitching","strikes_swinging","","integer",""
"bc","main_models","metrics_player_career_pitching","strikes_foul","","integer",""
"bc","main_models","metrics_player_career_pitching","strikes_foul_tip","","integer",""
"bc","main_models","metrics_player_career_pitching","strikes_in_play","","integer",""
"bc","main_models","metrics_player_career_pitching","strikes_unknown","","integer",""
"bc","main_models","metrics_player_career_pitching","balls","","integer",""
"bc","main_models","metrics_player_career_pitching","balls_called","","integer",""
"bc","main_models","metrics_player_career_pitching","balls_intentional","","integer",""
"bc","main_models","metrics_player_career_pitching","balls_automatic","","integer",""
"bc","main_models","metrics_player_career_pitching","unknown_pitches","","integer",""
"bc","main_models","metrics_player_career_pitching","pitchouts","","integer",""
"bc","main_models","metrics_player_career_pitching","pitcher_pickoff_attempts","","integer",""
"bc","main_models","metrics_player_career_pitching","catcher_pickoff_attempts","","integer",""
"bc","main_models","metrics_player_career_pitching","pitches_blocked_by_catcher","","integer",""
"bc","main_models","metrics_player_career_pitching","pitches_with_runners_going","","integer",""
"bc","main_models","metrics_player_career_pitching","passed_balls","","integer",""
"bc","main_models","metrics_player_career_pitching","wild_pitches","","integer",""
"bc","main_models","metrics_player_career_pitching","balks","","integer",""
"bc","main_models","metrics_player_career_pitching","left_on_base","","integer",""
"bc","main_models","metrics_player_career_pitching","left_on_base_with_two_outs","","integer",""
"bc","main_models","metrics_player_career_pitching","stolen_bases_second","","integer",""
"bc","main_models","metrics_player_career_pitching","stolen_bases_third","","integer",""
"bc","main_models","metrics_player_career_pitching","stolen_bases_home","","integer",""
"bc","main_models","metrics_player_career_pitching","caught_stealing_second","","integer",""
"bc","main_models","metrics_player_career_pitching","caught_stealing_third","","integer",""
"bc","main_models","metrics_player_career_pitching","caught_stealing_home","","integer",""
"bc","main_models","metrics_player_career_pitching","stolen_base_opportunities","","integer",""
"bc","main_models","metrics_player_career_pitching","stolen_base_opportunities_second","","integer",""
"bc","main_models","metrics_player_career_pitching","stolen_base_opportunities_third","","integer",""
"bc","main_models","metrics_player_career_pitching","stolen_base_opportunities_home","","integer",""
"bc","main_models","metrics_player_career_pitching","picked_off_first","","integer",""
"bc","main_models","metrics_player_career_pitching","picked_off_second","","integer",""
"bc","main_models","metrics_player_career_pitching","picked_off_third","","integer",""
"bc","main_models","metrics_player_career_pitching","extra_base_chances","","integer",""
"bc","main_models","metrics_player_career_pitching","extra_bases_taken","","integer",""
"bc","main_models","metrics_player_career_pitching","plate_appearances","","integer",""
"bc","main_models","metrics_player_career_pitching","earned_run_average","","double",""
"bc","main_models","metrics_player_career_pitching","run_average","","double",""
"bc","main_models","metrics_player_career_pitching","walks_per_9_innings","","double",""
"bc","main_models","metrics_player_career_pitching","strikeouts_per_9_innings","","double",""
"bc","main_models","metrics_player_career_pitching","home_runs_per_9_innings","","double",""
"bc","main_models","metrics_player_career_pitching","hits_per_9_innings","","double",""
"bc","main_models","metrics_player_career_pitching","walks_and_hits_per_innings_pitched","","double",""
"bc","main_models","metrics_player_career_pitching","strikeout_to_walk_ratio","","double",""
"bc","main_models","metrics_player_career_pitching","walk_rate","","double",""
"bc","main_models","metrics_player_career_pitching","strikeout_rate","","double",""
"bc","main_models","metrics_player_career_pitching","home_run_rate","","double",""
"bc","main_models","metrics_player_career_pitching","batting_average_against","","double",""
"bc","main_models","metrics_player_career_pitching","on_base_percentage_against","","double",""
"bc","main_models","metrics_player_career_pitching","slugging_percentage_against","","double",""
"bc","main_models","metrics_player_career_pitching","on_base_plus_slugging_against","","double",""
"bc","main_models","metrics_player_career_pitching","batting_average_on_balls_in_play","","double",""
"bc","main_models","metrics_player_career_pitching","event_coverage_rate","","double",""
"bc","main_models","metrics_player_career_pitching","known_trajectory_rate_outs","","double",""
"bc","main_models","metrics_player_career_pitching","known_trajectory_rate_hits","","double",""
"bc","main_models","metrics_player_career_pitching","known_trajectory_rate","","double",""
"bc","main_models","metrics_player_career_pitching","known_trajectory_broad_rate_outs","","double",""
"bc","main_models","metrics_player_career_pitching","known_trajectory_broad_rate_hits","","double",""
"bc","main_models","metrics_player_career_pitching","known_trajectory_broad_rate","","double",""
"bc","main_models","metrics_player_career_pitching","known_trajectory_out_hit_ratio","","double",""
"bc","main_models","metrics_player_career_pitching","known_trajectory_broad_out_hit_ratio","","double",""
"bc","main_models","metrics_player_career_pitching","air_ball_rate_outs","","double",""
"bc","main_models","metrics_player_career_pitching","ground_ball_rate_outs","","double",""
"bc","main_models","metrics_player_career_pitching","ground_air_out_ratio","","double",""
"bc","main_models","metrics_player_career_pitching","air_ball_hit_rate","","double",""
"bc","main_models","metrics_player_career_pitching","ground_ball_hit_rate","","double",""
"bc","main_models","metrics_player_career_pitching","ground_air_hit_ratio","","double",""
"bc","main_models","metrics_player_career_pitching","fly_ball_rate","","double",""
"bc","main_models","metrics_player_career_pitching","line_drive_rate","","double",""
"bc","main_models","metrics_player_career_pitching","pop_up_rate","","double",""
"bc","main_models","metrics_player_career_pitching","ground_ball_rate","","double",""
"bc","main_models","metrics_player_career_pitching","coverage_weighted_air_ball_batting_average","","double",""
"bc","main_models","metrics_player_career_pitching","coverage_weighted_ground_ball_batting_average","","double",""
"bc","main_models","metrics_player_career_pitching","coverage_weighted_fly_ball_batting_average","","double",""
"bc","main_models","metrics_player_career_pitching","coverage_weighted_line_drive_batting_average","","double",""
"bc","main_models","metrics_player_career_pitching","coverage_weighted_pop_up_batting_average","","double",""
"bc","main_models","metrics_player_career_pitching","known_angle_rate_outs","","double",""
"bc","main_models","metrics_player_career_pitching","known_angle_rate_hits","","double",""
"bc","main_models","metrics_player_career_pitching","known_angle_rate","","double",""
"bc","main_models","metrics_player_career_pitching","known_angle_out_hit_ratio","","double",""
"bc","main_models","metrics_player_career_pitching","angle_left_rate_outs","","double",""
"bc","main_models","metrics_player_career_pitching","angle_left_rate_hits","","double",""
"bc","main_models","metrics_player_career_pitching","angle_left_rate","","double",""
"bc","main_models","metrics_player_career_pitching","coverage_weighted_angle_left_batting_average","","double",""
"bc","main_models","metrics_player_career_pitching","angle_right_rate_outs","","double",""
"bc","main_models","metrics_player_career_pitching","angle_right_rate_hits","","double",""
"bc","main_models","metrics_player_career_pitching","angle_right_rate","","double",""
"bc","main_models","metrics_player_career_pitching","coverage_weighted_angle_right_batting_average","","double",""
"bc","main_models","metrics_player_career_pitching","angle_middle_rate_outs","","double",""
"bc","main_models","metrics_player_career_pitching","angle_middle_rate_hits","","double",""
"bc","main_models","metrics_player_career_pitching","angle_middle_rate","","double",""
"bc","main_models","metrics_player_career_pitching","coverage_weighted_angle_middle_batting_average","","double",""
"bc","main_models","metrics_player_career_pitching","pulled_rate_outs","","double",""
"bc","main_models","metrics_player_career_pitching","pulled_rate_hits","","double",""
"bc","main_models","metrics_player_career_pitching","pulled_rate","","double",""
"bc","main_models","metrics_player_career_pitching","coverage_weighted_pulled_batting_average","","double",""
"bc","main_models","metrics_player_career_pitching","opposite_field_rate_outs","","double",""
"bc","main_models","metrics_player_career_pitching","opposite_field_rate_hits","","double",""
"bc","main_models","metrics_player_career_pitching","opposite_field_rate","","double",""
"bc","main_models","metrics_player_career_pitching","coverage_weighted_opposite_field_batting_average","","double",""
"bc","main_models","metrics_player_career_pitching","stolen_base_attempt_rate_second","","double",""
"bc","main_models","metrics_player_career_pitching","stolen_base_attempt_rate_third","","double",""
"bc","main_models","metrics_player_career_pitching","stolen_base_attempt_rate_home","","double",""
"bc","main_models","metrics_player_career_pitching","unforced_out_rate","","double",""
"bc","main_models","metrics_player_career_pitching","pitch_strike_rate","","double",""
"bc","main_models","metrics_player_career_pitching","pitch_contact_rate","","double",""
"bc","main_models","metrics_player_career_pitching","pitch_swing_rate","","double",""
"bc","main_models","metrics_player_career_pitching","pitch_ball_rate","","double",""
"bc","main_models","metrics_player_career_pitching","pitch_swing_and_miss_rate","","double",""
"bc","main_models","metrics_player_career_pitching","pitch_foul_rate","","double",""
"bc","main_models","metrics_player_career_pitching","pitched_called_strike_rate","","double",""
"bc","main_models","metrics_player_career_pitching","pitch_data_coverage_rate","","double",""
"bc","main_models","metrics_team_season_pitching","team_id","","varchar",""
"bc","main_models","metrics_team_season_pitching","season","","smallint",""
"bc","main_models","metrics_team_season_pitching","batters_faced","","integer",""
"bc","main_models","metrics_team_season_pitching","outs_recorded","","integer",""
"bc","main_models","metrics_team_season_pitching","inherited_runners_scored","","integer",""
"bc","main_models","metrics_team_season_pitching","bequeathed_runners_scored","","integer",""
"bc","main_models","metrics_team_season_pitching","team_unearned_runs","","integer",""
"bc","main_models","metrics_team_season_pitching","at_bats","","integer",""
"bc","main_models","metrics_team_season_pitching","hits","","integer",""
"bc","main_models","metrics_team_season_pitching","singles","","integer",""
"bc","main_models","metrics_team_season_pitching","doubles","","integer",""
"bc","main_models","metrics_team_season_pitching","triples","","integer",""
"bc","main_models","metrics_team_season_pitching","home_runs","","integer",""
"bc","main_models","metrics_team_season_pitching","total_bases","","integer",""
"bc","main_models","metrics_team_season_pitching","strikeouts","","integer",""
"bc","main_models","metrics_team_season_pitching","walks","","integer",""
"bc","main_models","metrics_team_season_pitching","intentional_walks","","integer",""
"bc","main_models","metrics_team_season_pitching","hit_by_pitches","","integer",""
"bc","main_models","metrics_team_season_pitching","sacrifice_hits","","integer",""
"bc","main_models","metrics_team_season_pitching","sacrifice_flies","","integer",""
"bc","main_models","metrics_team_season_pitching","reached_on_errors","","integer",""
"bc","main_models","metrics_team_season_pitching","reached_on_interferences","","integer",""
"bc","main_models","metrics_team_season_pitching","inside_the_park_home_runs","","integer",""
"bc","main_models","metrics_team_season_pitching","ground_rule_doubles","","integer",""
"bc","main_models","metrics_team_season_pitching","infield_hits","","integer",""
"bc","main_models","metrics_team_season_pitching","on_base_opportunities","","integer",""
"bc","main_models","metrics_team_season_pitching","on_base_successes","","integer",""
"bc","main_models","metrics_team_season_pitching","grounded_into_double_plays","","integer",""
"bc","main_models","metrics_team_season_pitching","double_plays","","integer",""
"bc","main_models","metrics_team_season_pitching","triple_plays","","integer",""
"bc","main_models","metrics_team_season_pitching","batting_outs","","integer",""
"bc","main_models","metrics_team_season_pitching","balls_in_play","","integer",""
"bc","main_models","metrics_team_season_pitching","balls_batted","","integer",""
"bc","main_models","metrics_team_season_pitching","trajectory_fly_ball","","integer",""
"bc","main_models","metrics_team_season_pitching","trajectory_ground_ball","","integer",""
"bc","main_models","metrics_team_season_pitching","trajectory_line_drive","","integer",""
"bc","main_models","metrics_team_season_pitching","trajectory_pop_up","","integer",""
"bc","main_models","metrics_team_season_pitching","trajectory_unknown","","integer",""
"bc","main_models","metrics_team_season_pitching","trajectory_known","","integer",""
"bc","main_models","metrics_team_season_pitching","trajectory_broad_air_ball","","integer",""
"bc","main_models","metrics_team_season_pitching","trajectory_broad_ground_ball","","integer",""
"bc","main_models","metrics_team_season_pitching","trajectory_broad_unknown","","integer",""
"bc","main_models","metrics_team_season_pitching","trajectory_broad_known","","integer",""
"bc","main_models","metrics_team_season_pitching","bunts","","integer",""
"bc","main_models","metrics_team_season_pitching","batted_distance_plate","","integer",""
"bc","main_models","metrics_team_season_pitching","batted_distance_infield","","integer",""
"bc","main_models","metrics_team_season_pitching","batted_distance_outfield","","integer",""
"bc","main_models","metrics_team_season_pitching","batted_distance_unknown","","integer",""
"bc","main_models","metrics_team_season_pitching","batted_distance_known","","integer",""
"bc","main_models","metrics_team_season_pitching","fielded_by_battery","","integer",""
"bc","main_models","metrics_team_season_pitching","fielded_by_infielder","","integer",""
"bc","main_models","metrics_team_season_pitching","fielded_by_outfielder","","integer",""
"bc","main_models","metrics_team_season_pitching","fielded_by_known","","integer",""
"bc","main_models","metrics_team_season_pitching","fielded_by_unknown","","integer",""
"bc","main_models","metrics_team_season_pitching","batted_angle_left","","integer",""
"bc","main_models","metrics_team_season_pitching","batted_angle_right","","integer",""
"bc","main_models","metrics_team_season_pitching","batted_angle_middle","","integer",""
"bc","main_models","metrics_team_season_pitching","batted_angle_unknown","","integer",""
"bc","main_models","metrics_team_season_pitching","batted_angle_known","","integer",""
"bc","main_models","metrics_team_season_pitching","batted_location_plate","","integer",""
"bc","main_models","metrics_team_season_pitching","batted_location_right_infield","","integer",""
"bc","main_models","metrics_team_season_pitching","batted_location_middle_infield","","integer",""
"bc","main_models","metrics_team_season_pitching","batted_location_left_infield","","integer",""
"bc","main_models","metrics_team_season_pitching","batted_location_left_field","","integer",""
"bc","main_models","metrics_team_season_pitching","batted_location_center_field","","integer",""
"bc","main_models","metrics_team_season_pitching","batted_location_right_field","","integer",""
"bc","main_models","metrics_team_season_pitching","batted_location_unknown","","integer",""
"bc","main_models","metrics_team_season_pitching","batted_location_known","","integer",""
"bc","main_models","metrics_team_season_pitching","batted_balls_pulled","","integer",""
"bc","main_models","metrics_team_season_pitching","batted_balls_opposite_field","","integer",""
"bc","main_models","metrics_team_season_pitching","runs","","integer",""
"bc","main_models","metrics_team_season_pitching","times_reached_base","","integer",""
"bc","main_models","metrics_team_season_pitching","stolen_bases","","integer",""
"bc","main_models","metrics_team_season_pitching","caught_stealing","","integer",""
"bc","main_models","metrics_team_season_pitching","picked_off","","integer",""
"bc","main_models","metrics_team_season_pitching","picked_off_caught_stealing","","integer",""
"bc","main_models","metrics_team_season_pitching","outs_on_basepaths","","integer",""
"bc","main_models","metrics_team_season_pitching","unforced_outs_on_basepaths","","integer",""
"bc","main_models","metrics_team_season_pitching","outs_avoided_on_errors","","integer",""
"bc","main_models","metrics_team_season_pitching","advances_on_wild_pitches","","integer",""
"bc","main_models","metrics_team_season_pitching","advances_on_passed_balls","","integer",""
"bc","main_models","metrics_team_season_pitching","advances_on_balks","","integer",""
"bc","main_models","metrics_team_season_pitching","advances_on_unspecified_plays","","integer",""
"bc","main_models","metrics_team_season_pitching","advances_on_defensive_indifference","","integer",""
"bc","main_models","metrics_team_season_pitching","advances_on_errors","","integer",""
"bc","main_models","metrics_team_season_pitching","extra_base_advance_attempts","","integer",""
"bc","main_models","metrics_team_season_pitching","bases_advanced","","integer",""
"bc","main_models","metrics_team_season_pitching","bases_advanced_on_balls_in_play","","integer",""
